Tweet,Sentiment
 سبحان الله ما شي أجمل من تحويل التراب والأرض الخالية الى مدينة حية عصرية  عسى تكون هذه المدينه في كل محافظة,positive
مدينة السلطان هيثم  عزم التنفيذ 🌆😍🇴🇲     8,positive
بداية العمل في  😍🔥  💠جامعة 💠بوليفارد 💠مدينة رياضية 💠حديقة مركزية 💠مستشفى مرجعي 💠مرافق تجارية ومكتبية   793,neutral
بداية العمل في  😍🔥  💠جامعة 💠بوليفارد 💠مدينة رياضية 💠حديقة مركزية 💠مستشفى مرجعي 💠مرافق تجارية ومكتبية   784,neutral
🟢 من التخطيط ✍️📝 إلى التنفيذ 🏗️🚜🚧  🔺بداية 2024 إنطلاق أعمال الإنشاء بأكبر المشاريع الإسكانية و الخدمية  في 🇴🇲  📍   📍طريق      29,positive
 كيف تمت معالجة مسار الوادي في قلب المدينة؟! وادي مجرف يصب من خلال هذه المنطقة ويتفرق احدهم في وادي المنومة والاخر في الغشيبه  هل هناك خطة واضحه لتعديل المسار ؟!,neutral
قريبًا البدء في تنفيذ الأعمال الأولية للمرحلة الأولى من ,neutral
🇴🇲🇴🇲  بعزم التنفيذ انطلق المشروع   🔻جامعة 🔻بوليفارد 🔻مدينة رياضية 🔻حديقة مركزية 🔻مستشفى مرجعي 🔻مرافق تجارية ومكتبية ,positive
 رهيبين في التوثيق الامل,negative
  نأمل الغاء قرار الاراضي الاخير وارجاع قرار الاراضي السابق بأن يمنح كل مواطن ومواطنه اللذين لم يتم منحهم سابقا ارض سكنيه ليتصرف فيها كيف يشاء حسب ظروفه المعيشيه وبدون شروط تعحيزيه وبالنسبه للمواطنين اللذين قدموا لطلب قطعة ارض من ٢٠٠٨ متى سيتم منحهم,neutral
  82,neutral
  هل هذا الخبر صحيح فتح باب تقديم طلبات للاراضي ذكور واناث او مجرد اشاعات يتم تناقلها في الجروبات واذا كان صحيح الاولى منح  الاراضي للطلبات القديمه التي تقدمت لطلب قطعة  ارض سكنيه  من ٢٠٠٨,neutral
  مناشدة الى مولانا السلطان هيثم المعظم حفظه الله  توجد معاملة في وزارة الاسكان صحار قرابت 15 سنة أو يزيد ولا تزال المعامله لم تنجز يوجد عندي مزرعه صغيرة مندثرة سكنها العقارب والفاعي والكلاب الضالة واردت الاستفاده منها بنشاط اخر وانا من اسر الضمان الاجتماعي ,neutral
🔴 الرئيس التنفيذي لبنك الإسكان العماني     رفع قيمة الحد الأعلى لمبلغ التمويل من  من 60 ألف إلى 80 ألف ريال عماني للراغبين في التملك في    88,neutral
    2,neutral
  ناصر السيابي مدير عام الإسكان الاجتماعي والمشاريع بوزارة   ◾️رفع سقف القرض إلى 80 ألف ريال عماني للراغبين في التملك في مدينة السطان هيثم والمدن المتكاملة  ◾️وسيتم البدء فيها لمجرد إعلان المطورين الجاهزية        998,neutral
ماقاصر  للآن ما جاوبتوا المستهدفين  كم سعر التملك في   858,neutral
  ناصر السيابي مدير عام الإسكان الاجتماعي والمشاريع بوزارة   ◾️رفع سقف القرض إلى 80 ألف ريال عماني للراغبين في التملك في مدينة السطان هيثم والمدن المتكاملة  ◾️وسيتم البدء فيها بمجرد إعلان المطورين الجاهزية        71,neutral
بعزم التنفيذ نمضي قُدمًا مع الشركاء، لتسهيل وتيسير إجراءات التملّك، في مشروع  والأحياء السكنية المُتكاملة     11,positive
    زين متى توزعوا اراضي صارلكم أكثر من 3 أشهر ماشي جديد,negative
    هل يعقل تقدمت طلب قرض من الوزاره من 2003 أتوقع الوزير لا يعلم ماذا يحصل ولو علم ما بيسكت بيطلب ملفي,negative
مخصوص ل   لكن للأن الوزارة ما أعلنت كم سعر التملك ,neutral
    الله يوفق الجميع رائع,positive
    نطالب بالتملك للاراضي الزراعية الممنوحه للمواطنين في الثمانينات هذه الاراضي منحه وليست بعقود استثمار وزارتكم قامت بتمليك بعض الناس والبعض عملتوا لهم عقود انتفاع هل هذه المساواة  بين المواطنين والتي ينادي بها مولانا حضرة صاحب الجلاله السلطان هيثم حفظه الله ورعاه,negative
    للأسف الشديد الحين طلب وزاره الاسكان مساعده سكنيه ٢٠١١ ليس من ضمن قروض برنامج إسكان نتمنى الرؤيه في هذا الموضوع,negative
بعزم التنفيذ،   نوفر الحلول التمويلية مع الشركاء ضمن برامج متيسرة، ونعمل على التوظيف الأمثل لمساحات الأراضي والوحدات السكنية، واتباع أساليب البناء العصرية لتتماشى مع كافة مستويات الدخل     ,positive
    للمواطن العادي؟؟؟؟ كم متوسط دخل المواطن لكي يتملك في مدينة السلطان هيثم؟!!!!!,neutral
   مناشدة الى مولانا السلطان هيثم المعظم حفظه الله  توجد معاملة في وزارة الاسكان صحار قرابت 15 سنة أو يزيد ولا تزال المعامله لم تنجز يوجد عندي مزرعه صغيرة مندثرة سكنها العقارب والفاعي والكلاب الضالة واردت الاستفاده منها بنشاط اخر وانا من اسر الضمان الاجتماعي 828,neutral
    ليش اللي عنده مبلغ للبناء ماتعطوه ارض؟ ليش تجبروا المواطن يتسلف عشان يحصل ارض؟ الموظفين في الإسكان يقولوا لك اذا عندك سلفيه بتحصل ارض في اسرع وقت,negative
   متى يتم طرح الوحدات السكنية والبدء في التسجيل لمن يرغب في التملك؟,neutral
  الدكتورة عائشة متى يبدأ طرح الوحدات السكنية للتملك لمن يرغب؟,neutral
    من حق اي مواطن لا يملك دخل ثابت منحه المساعدة الاسكانية وعطونا منفعة دخل الاسر خلونا نعيش كما الخلق تعبنا من الذل والفقر الى الله الشكووووووى,negative
    المواطن مصخره في نظركم  تسهيل حق الوافد  لاسف من 2011 لين اليوم  انتو تريدو  اامواطن يشهر بنفسه وبلده وسلطانه ليش كذا  عشان تهتمو وتكتمل اوين وزاره كل واحظ بكلامه موضف  كنه وزير  لاسف الوزير مايدري,negative
    السلام عليكم ورحمة الله وبركاته الفاضل   لمن يهمه الأمر في الوزارة انا متقدم الطلب من عام ٢٠٠٩ وبعد ما نسمع الرد من مقركم وإنني مواطن اسكن منزل الإيجار (  ١٣٠) ريالا و اعايل عائلة مكونة من ( ٧) أفراد و  أنني اعاني من مرض الكبد الوبائي ( ج) فيروس عقاقير  واستلم معاش من ض مان,neutral
